date,crop,pest_type,damage_level,recommended_treatment,temperature_c,humidity_pct,rainfall_last_month_mm,pest_count_per_plant,affected_plants_pct,crop_loss_pct,economic_loss_usd_ha,pest_risk_score,field_id,region
2024-09-17,Fruits,Locusts,5,Chemical pesticide,22.12,78.11,78.45,1.8,55.32,13.83,447.89,0.579,FIELD_034,South
2024-12-20,Vegetables,Thrips,2,Spinosad,24.49,68.19,13.37,5.4,42.61,4.26,265.83,0.581,FIELD_044,North
2024-11-22,Rice,None,0,No action needed,25.93,89.72,131.31,0.0,0.0,0.0,0.0,0.725,FIELD_090,West
2024-03-24,Fruits,Beetles,3,Manual removal,31.74,79.17,9.45,14.3,34.19,5.13,184.02,0.716,FIELD_064,West
2025-07-27,Cotton,Aphids,3,Neem oil spray,24.92,60.86,51.53,5.9,23.99,3.6,115.4,0.598,FIELD_009,East
2025-01-15,Wheat,Aphids,3,Neem oil spray,37.31,78.4,2.67,5.2,50.51,7.58,232.05,0.603,FIELD_064,East
2025-11-23,Maize,Mites,2,Miticide spray,17.99,74.49,147.36,5.9,50.62,5.06,367.24,0.733,FIELD_004,North
2025-12-19,Maize,Locusts,5,Chemical pesticide,20.21,64.01,68.2,0.2,54.92,13.73,667.79,0.489,FIELD_053,Central
2025-07-27,Vegetables,Beetles,3,Manual removal,22.57,50.48,29.68,2.2,55.25,8.29,395.45,0.431,FIELD_084,West
2025-10-13,Vegetables,Borers,4,Systemic insecticide,19.84,64.29,211.58,6.9,53.92,10.78,850.87,0.64,FIELD_032,Central
2024-10-22,Cotton,Borers,4,Systemic insecticide,25.14,49.05,84.58,5.5,40.47,8.09,553.39,0.516,FIELD_049,East
2025-05-29,Rice,Aphids,3,Neem oil spray,28.0,47.35,2.28,3.1,42.35,6.35,361.39,0.391,FIELD_029,East
2024-10-25,Maize,Whiteflies,2,Yellow sticky traps,25.72,49.71,44.9,8.5,21.26,2.13,154.71,0.597,FIELD_045,North
2025-08-06,Maize,Borers,4,Systemic insecticide,35.31,72.79,16.77,0.1,37.79,7.56,304.39,0.663,FIELD_085,North
2025-10-12,Fruits,None,0,No action needed,30.64,50.89,10.9,0.0,0.0,0.0,0.0,0.58,FIELD_021,West
2025-02-20,Maize,Mites,2,Miticide spray,32.3,84.63,23.66,1.5,24.61,2.46,161.46,0.587,FIELD_024,Central
2025-07-06,Cotton,Mites,2,Miticide spray,24.65,79.72,58.18,4.6,49.78,4.98,174.41,0.701,FIELD_047,West
2025-08-20,Maize,Borers,4,Systemic insecticide,29.08,78.44,10.98,3.6,18.68,3.74,260.32,0.658,FIELD_098,East
2025-03-07,Wheat,Thrips,2,Spinosad,30.58,59.04,99.86,3.7,33.21,3.32,210.51,0.69,FIELD_030,East
2024-07-01,Vegetables,None,0,No action needed,30.82,61.46,47.91,0.0,0.0,0.0,0.0,0.663,FIELD_032,Central
2024-11-17,Vegetables,Beetles,3,Manual removal,20.32,75.92,145.05,1.1,32.47,4.87,379.99,0.616,FIELD_046,East
2025-06-22,Fruits,Mites,2,Miticide spray,16.07,62.63,51.03,24.3,35.41,3.54,242.41,0.412,FIELD_039,South
2025-08-18,Vegetables,Aphids,3,Neem oil spray,25.45,70.12,25.95,1.5,59.72,8.96,409.13,0.637,FIELD_034,West
2026-01-16,Maize,Beetles,3,Manual removal,12.34,47.05,87.01,3.8,39.06,5.86,419.93,0.522,FIELD_034,West
2025-01-08,Vegetables,Beetles,3,Manual removal,22.86,45.05,3.89,3.7,11.86,1.78,139.92,0.469,FIELD_091,South
2024-06-05,Wheat,Aphids,3,Neem oil spray,13.92,52.18,7.15,1.6,42.52,6.38,202.27,0.385,FIELD_072,West
2025-01-21,Cotton,Locusts,5,Chemical pesticide,12.97,62.16,24.45,1.8,16.97,4.24,264.69,0.424,FIELD_008,East
2025-06-19,Vegetables,None,0,No action needed,33.12,67.61,281.93,0.0,0.0,0.0,0.0,0.862,FIELD_043,South
2024-09-06,Wheat,Borers,4,Systemic insecticide,34.9,63.85,20.1,5.1,32.19,6.44,302.38,0.687,FIELD_046,Central
2025-06-26,Fruits,Thrips,2,Spinosad,26.64,76.54,15.88,3.4,24.93,2.49,115.79,0.562,FIELD_084,East
2025-07-04,Rice,Aphids,3,Neem oil spray,24.67,66.99,29.3,2.6,39.26,5.89,274.22,0.625,FIELD_075,Central
2024-03-16,Fruits,Borers,4,Systemic insecticide,25.29,82.41,15.93,0.6,58.73,11.75,675.48,0.659,FIELD_031,Central
2025-03-31,Maize,Thrips,2,Spinosad,30.29,52.33,231.59,11.5,34.58,3.46,249.37,0.693,FIELD_023,East
2025-12-19,Vegetables,Locusts,5,Chemical pesticide,39.58,82.33,84.4,19.2,5.67,1.42,101.72,0.719,FIELD_099,East
2024-08-20,Maize,Aphids,3,Neem oil spray,35.15,45.61,19.36,8.0,26.96,4.04,255.53,0.594,FIELD_090,West
2024-09-10,Cotton,None,0,No action needed,31.02,65.38,45.51,0.0,0.0,0.0,0.0,0.615,FIELD_090,Central
2024-02-22,Fruits,None,0,No action needed,13.19,43.72,99.09,0.0,0.0,0.0,0.0,0.536,FIELD_080,North
2024-08-16,Cotton,Borers,4,Systemic insecticide,24.61,85.94,59.36,12.2,26.86,5.37,410.65,0.647,FIELD_026,East
2024-04-18,Cotton,Locusts,5,Chemical pesticide,18.5,49.81,57.07,5.5,43.73,10.93,609.21,0.485,FIELD_022,East
2024-11-27,Wheat,Borers,4,Systemic insecticide,27.3,42.87,38.52,1.6,54.23,10.85,346.6,0.578,FIELD_015,East
2024-11-20,Cotton,None,0,No action needed,27.57,65.56,126.35,0.0,0.0,0.0,0.0,0.781,FIELD_025,West
2024-08-19,Maize,Whiteflies,2,Yellow sticky traps,32.08,41.69,0.66,1.0,43.5,4.35,263.36,0.559,FIELD_053,North
2025-01-02,Wheat,Locusts,5,Chemical pesticide,31.1,79.97,139.98,25.8,40.42,10.11,558.63,0.769,FIELD_095,West
2025-07-18,Cotton,Mites,2,Miticide spray,28.6,75.48,105.68,1.7,44.69,4.47,185.6,0.717,FIELD_011,South
2024-08-28,Rice,Borers,4,Systemic insecticide,29.85,46.82,59.92,11.4,25.36,5.07,265.72,0.599,FIELD_009,East
2026-01-30,Wheat,Caterpillars,4,Bt spray,29.78,77.31,9.0,20.9,43.63,8.73,541.05,0.693,FIELD_073,North
2025-01-08,Cotton,Mites,2,Miticide spray,27.67,65.43,16.7,1.7,37.07,3.71,152.65,0.511,FIELD_100,North
2024-12-12,Maize,Locusts,5,Chemical pesticide,26.8,79.45,48.92,4.7,58.57,14.64,451.43,0.548,FIELD_096,West
2024-05-28,Vegetables,None,0,No action needed,33.39,53.84,56.24,0.0,0.0,0.0,0.0,0.599,FIELD_093,Central
2024-05-02,Cotton,Mites,2,Miticide spray,41.03,89.08,24.71,5.0,47.49,4.75,190.35,0.641,FIELD_051,South
2025-12-04,Rice,None,0,No action needed,21.42,70.6,120.61,0.0,0.0,0.0,0.0,0.727,FIELD_024,East
2024-11-01,Rice,Locusts,5,Chemical pesticide,21.12,57.64,20.98,1.4,43.63,10.91,557.99,0.438,FIELD_033,West
2025-01-01,Cotton,None,0,No action needed,8.27,65.36,2.75,0.0,0.0,0.0,0.0,0.39,FIELD_057,North
2024-03-18,Wheat,Borers,4,Systemic insecticide,29.19,62.82,64.66,20.0,13.62,2.72,171.77,0.672,FIELD_051,West
2025-11-17,Vegetables,Thrips,2,Spinosad,30.76,59.56,25.06,1.8,25.33,2.53,104.14,0.554,FIELD_086,Central
2025-02-17,Vegetables,Borers,4,Systemic insecticide,31.8,77.43,242.44,1.4,23.22,4.64,213.78,0.84,FIELD_019,East
2024-11-09,Maize,None,0,No action needed,38.1,60.36,26.3,0.0,0.0,0.0,0.0,0.698,FIELD_089,South
2025-08-07,Rice,Beetles,3,Manual removal,35.64,60.65,176.35,4.3,26.67,4.0,279.7,0.786,FIELD_077,Central
2025-12-25,Vegetables,Aphids,3,Neem oil spray,20.76,73.48,95.74,13.7,8.78,1.32,70.49,0.639,FIELD_025,East
2025-12-10,Cotton,Caterpillars,4,Bt spray,42.74,67.71,183.78,0.5,7.83,1.57,82.8,0.883,FIELD_031,East
2025-03-07,Rice,Thrips,2,Spinosad,26.37,70.06,96.44,11.0,12.99,1.3,79.59,0.601,FIELD_037,West
2025-11-13,Maize,Whiteflies,2,Yellow sticky traps,32.72,43.96,230.22,2.5,11.63,1.16,48.7,0.794,FIELD_041,Central
2025-08-13,Wheat,Locusts,5,Chemical pesticide,33.05,64.45,89.93,3.0,10.47,2.62,163.57,0.796,FIELD_072,North
2024-07-20,Wheat,Beetles,3,Manual removal,17.33,53.66,22.7,14.5,57.38,8.61,381.16,0.341,FIELD_057,North
2024-06-11,Cotton,Aphids,3,Neem oil spray,28.67,55.82,67.2,8.5,27.98,4.2,227.45,0.528,FIELD_004,West
2024-11-09,Fruits,Borers,4,Systemic insecticide,41.5,46.91,30.52,1.7,53.62,10.72,628.5,0.623,FIELD_055,Central
2025-08-01,Rice,Whiteflies,2,Yellow sticky traps,36.53,60.56,39.76,1.9,18.75,1.87,146.63,0.622,FIELD_013,West
2025-04-21,Rice,Beetles,3,Manual removal,19.29,58.15,15.7,1.1,41.62,6.24,191.75,0.507,FIELD_071,South
2025-08-06,Maize,Mites,2,Miticide spray,18.32,48.63,123.82,2.1,12.49,1.25,84.95,0.559,FIELD_021,East
2025-03-26,Rice,Aphids,3,Neem oil spray,30.75,70.17,78.54,1.6,5.2,0.78,52.79,0.582,FIELD_047,South
2025-06-16,Fruits,Locusts,5,Chemical pesticide,19.87,55.3,30.02,1.3,25.13,6.28,429.56,0.531,FIELD_012,North
2025-11-09,Maize,Locusts,5,Chemical pesticide,29.8,46.35,127.53,1.9,8.25,2.06,158.61,0.699,FIELD_039,West
2024-11-15,Vegetables,Beetles,3,Manual removal,25.77,61.98,11.06,0.3,45.2,6.78,522.46,0.598,FIELD_009,East
2024-07-06,Vegetables,Beetles,3,Manual removal,14.8,47.12,31.32,8.4,44.82,6.72,517.18,0.348,FIELD_098,West
2024-10-25,Rice,Aphids,3,Neem oil spray,26.99,48.28,71.37,6.0,24.55,3.68,226.08,0.625,FIELD_013,West
2026-02-18,Cotton,Beetles,3,Manual removal,21.5,69.02,63.54,4.7,29.55,4.43,260.01,0.557,FIELD_069,South
2025-02-06,Rice,None,0,No action needed,32.81,82.4,23.94,0.0,0.0,0.0,0.0,0.598,FIELD_024,North
2025-12-13,Rice,Thrips,2,Spinosad,20.18,52.97,24.73,0.4,57.37,5.74,271.08,0.494,FIELD_043,East
2025-02-05,Rice,Mites,2,Miticide spray,35.6,76.35,37.8,10.4,44.23,4.42,145.88,0.743,FIELD_051,West
2024-05-30,Vegetables,None,0,No action needed,24.52,89.5,24.11,0.0,0.0,0.0,0.0,0.666,FIELD_088,South
2024-11-29,Cotton,None,0,No action needed,18.56,76.24,376.91,0.0,0.0,0.0,0.0,0.758,FIELD_031,West
2024-05-13,Fruits,Thrips,2,Spinosad,26.98,56.82,5.69,0.6,42.66,4.27,300.54,0.533,FIELD_040,East
2024-07-06,Wheat,None,0,No action needed,24.22,79.03,73.84,0.0,0.0,0.0,0.0,0.688,FIELD_004,West
2025-08-05,Cotton,Locusts,5,Chemical pesticide,23.89,79.51,55.51,16.3,14.05,3.51,278.76,0.536,FIELD_058,South
2024-07-21,Fruits,Locusts,5,Chemical pesticide,34.78,69.91,91.74,11.5,46.79,11.7,406.81,0.754,FIELD_004,West
2024-02-24,Maize,Aphids,3,Neem oil spray,21.32,72.88,7.67,0.8,24.9,3.74,148.66,0.412,FIELD_018,Central
2025-04-24,Vegetables,Locusts,5,Chemical pesticide,32.54,71.05,49.71,1.3,16.67,4.17,248.65,0.58,FIELD_079,South
2025-12-03,Vegetables,Whiteflies,2,Yellow sticky traps,26.19,61.86,62.41,2.4,12.27,1.23,52.05,0.653,FIELD_023,East
2024-11-19,Rice,Thrips,2,Spinosad,16.04,69.9,5.71,1.2,27.01,2.7,168.27,0.512,FIELD_083,East
2025-12-30,Vegetables,Mites,2,Miticide spray,34.17,80.25,51.77,6.5,13.89,1.39,65.83,0.607,FIELD_085,West
2024-08-14,Wheat,Locusts,5,Chemical pesticide,29.3,77.1,214.35,2.4,21.99,5.5,237.79,0.682,FIELD_074,Central
2025-07-22,Cotton,None,0,No action needed,40.92,57.91,41.25,0.0,0.0,0.0,0.0,0.582,FIELD_018,North
2025-11-15,Wheat,Locusts,5,Chemical pesticide,32.28,56.2,66.04,4.1,45.46,11.37,416.84,0.725,FIELD_028,Central
2025-09-18,Rice,None,0,No action needed,36.43,43.08,35.83,0.0,0.0,0.0,0.0,0.496,FIELD_076,Central
2026-01-09,Maize,Whiteflies,2,Yellow sticky traps,28.56,48.4,68.42,3.4,26.79,2.68,102.48,0.484,FIELD_001,East
2024-05-24,Maize,Beetles,3,Manual removal,37.97,56.98,0.0,3.5,29.69,4.45,177.13,0.67,FIELD_063,West
2025-12-01,Vegetables,Mites,2,Miticide spray,25.49,45.68,38.94,3.8,23.85,2.38,114.69,0.587,FIELD_097,North
2024-05-17,Vegetables,Mites,2,Miticide spray,20.61,64.88,73.28,2.4,56.21,5.62,191.07,0.517,FIELD_005,South
2026-01-11,Fruits,Thrips,2,Spinosad,11.91,88.01,22.04,9.7,43.64,4.36,309.52,0.529,FIELD_004,North
2025-03-22,Cotton,Thrips,2,Spinosad,30.33,40.37,63.76,2.1,36.46,3.65,280.13,0.659,FIELD_067,North
2025-11-30,Wheat,Caterpillars,4,Bt spray,27.59,55.79,221.96,21.7,31.37,6.27,229.73,0.798,FIELD_036,South
2025-06-18,Wheat,Mites,2,Miticide spray,30.06,41.39,35.38,0.8,15.43,1.54,99.27,0.507,FIELD_046,West
2025-05-27,Rice,Caterpillars,4,Bt spray,33.17,56.95,50.32,0.9,29.12,5.82,447.26,0.681,FIELD_014,North
2025-10-20,Maize,Beetles,3,Manual removal,27.43,82.95,23.15,9.1,37.5,5.62,171.33,0.691,FIELD_074,East
2024-05-26,Vegetables,Locusts,5,Chemical pesticide,24.19,84.84,139.67,3.7,45.08,11.27,410.98,0.82,FIELD_011,West
2024-06-20,Vegetables,Whiteflies,2,Yellow sticky traps,27.0,53.07,22.67,2.1,9.31,0.93,64.79,0.485,FIELD_049,Central
2024-04-17,Vegetables,Aphids,3,Neem oil spray,30.61,44.02,360.43,1.2,50.02,7.5,409.82,0.67,FIELD_009,South
2025-01-27,Wheat,Thrips,2,Spinosad,34.04,42.8,3.64,21.0,19.71,1.97,64.53,0.491,FIELD_063,West
2025-04-01,Wheat,Locusts,5,Chemical pesticide,30.8,49.05,48.11,10.7,54.27,13.57,618.52,0.57,FIELD_048,Central
2025-04-16,Fruits,None,0,No action needed,16.54,48.38,51.57,0.0,0.0,0.0,0.0,0.535,FIELD_027,West
2026-01-25,Wheat,Aphids,3,Neem oil spray,29.89,82.34,87.2,1.7,25.46,3.82,148.44,0.674,FIELD_054,Central
2026-02-06,Wheat,Whiteflies,2,Yellow sticky traps,28.24,80.89,25.64,2.6,37.9,3.79,123.24,0.699,FIELD_044,South
2024-12-20,Vegetables,Aphids,3,Neem oil spray,30.31,82.31,317.61,2.4,11.77,1.76,112.98,0.733,FIELD_050,East
2025-07-19,Maize,Thrips,2,Spinosad,20.83,71.82,83.35,2.0,45.89,4.59,317.22,0.643,FIELD_081,South
2024-04-20,Vegetables,Thrips,2,Spinosad,23.22,42.9,12.63,2.4,28.99,2.9,134.45,0.456,FIELD_064,South
2025-10-13,Wheat,Aphids,3,Neem oil spray,23.07,41.0,35.01,5.9,32.66,4.9,324.07,0.489,FIELD_075,West
2026-01-16,Maize,Whiteflies,2,Yellow sticky traps,16.12,89.07,25.15,0.6,12.38,1.24,53.75,0.554,FIELD_026,East
2025-07-28,Maize,Aphids,3,Neem oil spray,27.35,81.2,88.94,4.5,9.73,1.46,109.16,0.672,FIELD_029,South
2025-03-04,Fruits,Mites,2,Miticide spray,30.07,84.61,16.94,17.1,39.23,3.92,281.78,0.635,FIELD_023,East
2024-03-28,Vegetables,None,0,No action needed,16.34,77.11,186.53,0.0,0.0,0.0,0.0,0.666,FIELD_095,Central
2024-04-28,Wheat,None,0,No action needed,34.24,81.77,55.32,0.0,0.0,0.0,0.0,0.746,FIELD_039,Central
2024-09-30,Maize,Aphids,3,Neem oil spray,27.01,42.03,333.16,16.3,59.22,8.88,656.7,0.738,FIELD_053,East
2024-08-04,Maize,Beetles,3,Manual removal,17.1,44.28,19.12,5.5,16.14,2.42,78.57,0.387,FIELD_046,North
2024-03-22,Vegetables,Mites,2,Miticide spray,45.08,57.34,26.5,13.3,44.56,4.46,183.02,0.557,FIELD_094,South
2025-09-06,Wheat,Thrips,2,Spinosad,26.16,75.94,40.59,3.4,49.52,4.95,318.87,0.695,FIELD_043,West
2024-04-02,Wheat,Thrips,2,Spinosad,24.27,67.66,24.59,1.9,45.97,4.6,226.4,0.54,FIELD_011,Central
2025-07-25,Rice,Beetles,3,Manual removal,33.23,73.54,42.69,2.9,24.07,3.61,190.23,0.72,FIELD_073,North
2024-05-19,Rice,Aphids,3,Neem oil spray,23.26,45.04,1.06,1.1,17.29,2.59,87.12,0.474,FIELD_066,Central
2025-12-06,Cotton,Mites,2,Miticide spray,29.04,74.97,60.22,5.2,54.02,5.4,225.02,0.645,FIELD_064,West
2024-03-18,Vegetables,Aphids,3,Neem oil spray,36.55,55.37,37.48,1.1,6.74,1.01,75.36,0.677,FIELD_087,East
2025-09-14,Vegetables,Whiteflies,2,Yellow sticky traps,25.61,79.89,24.31,0.7,38.04,3.8,204.01,0.541,FIELD_043,Central
2025-01-28,Fruits,None,0,No action needed,24.35,81.11,221.92,0.0,0.0,0.0,0.0,0.786,FIELD_006,East
2024-03-10,Vegetables,Caterpillars,4,Bt spray,30.86,57.54,14.81,1.3,24.19,4.84,255.64,0.639,FIELD_034,South
2024-06-25,Wheat,Aphids,3,Neem oil spray,33.98,52.07,134.34,5.1,15.83,2.37,86.32,0.627,FIELD_066,Central
2024-06-28,Maize,Locusts,5,Chemical pesticide,27.03,56.96,22.99,14.5,45.89,11.47,393.21,0.578,FIELD_100,Central
2024-05-11,Cotton,Beetles,3,Manual removal,33.76,62.78,19.57,9.2,57.83,8.67,472.27,0.586,FIELD_066,South
2024-06-06,Wheat,None,0,No action needed,23.37,72.43,22.38,0.0,0.0,0.0,0.0,0.576,FIELD_025,West
2026-01-26,Cotton,Caterpillars,4,Bt spray,33.89,80.02,110.0,1.7,41.41,8.28,500.23,0.861,FIELD_061,South
2025-11-27,Wheat,Locusts,5,Chemical pesticide,32.86,77.21,65.58,12.8,52.42,13.1,585.37,0.786,FIELD_048,Central
2024-07-31,Vegetables,Mites,2,Miticide spray,15.75,48.46,92.33,5.2,37.93,3.79,270.32,0.6,FIELD_083,East
2024-09-06,Rice,Beetles,3,Manual removal,26.05,46.61,140.16,6.3,30.37,4.56,215.42,0.675,FIELD_089,North
2024-11-09,Vegetables,Thrips,2,Spinosad,27.78,52.69,101.96,0.7,15.64,1.56,93.79,0.622,FIELD_059,Central
2025-12-02,Maize,Caterpillars,4,Bt spray,40.58,70.41,132.3,7.9,37.0,7.4,542.03,0.753,FIELD_003,Central
2025-02-27,Maize,Whiteflies,2,Yellow sticky traps,43.23,62.25,201.87,20.1,5.3,0.53,37.44,0.886,FIELD_002,East
2025-12-23,Vegetables,Whiteflies,2,Yellow sticky traps,30.7,83.36,172.68,10.5,9.39,0.94,36.21,0.782,FIELD_013,South
2024-02-23,Wheat,Mites,2,Miticide spray,29.27,53.05,14.14,1.0,45.89,4.59,179.35,0.528,FIELD_064,North
2026-02-17,Maize,Aphids,3,Neem oil spray,17.85,84.74,62.47,1.1,28.37,4.25,277.08,0.596,FIELD_066,East
2025-04-14,Fruits,Whiteflies,2,Yellow sticky traps,25.9,56.99,13.85,13.8,17.1,1.71,119.53,0.45,FIELD_099,South
2024-03-23,Fruits,Caterpillars,4,Bt spray,29.38,84.9,7.68,1.8,12.25,2.45,113.2,0.621,FIELD_033,Central
2025-11-05,Fruits,Aphids,3,Neem oil spray,33.15,56.33,30.76,16.1,16.94,2.54,91.97,0.675,FIELD_075,East
2024-03-27,Rice,Beetles,3,Manual removal,18.93,71.68,82.62,6.0,27.26,4.09,229.05,0.64,FIELD_041,East
2025-06-10,Rice,Mites,2,Miticide spray,42.71,87.41,42.0,1.8,10.86,1.09,37.78,0.706,FIELD_042,East
2024-12-05,Maize,Whiteflies,2,Yellow sticky traps,37.11,55.64,58.51,0.3,42.52,4.25,128.43,0.547,FIELD_035,North
2025-09-13,Cotton,None,0,No action needed,33.23,47.51,140.64,0.0,0.0,0.0,0.0,0.641,FIELD_008,North
2025-12-22,Fruits,Caterpillars,4,Bt spray,24.92,84.86,58.02,4.2,34.99,7.0,507.82,0.707,FIELD_017,North
2025-03-15,Vegetables,Locusts,5,Chemical pesticide,29.78,88.54,89.73,9.8,16.74,4.18,265.78,0.775,FIELD_033,North
2024-09-29,Wheat,Mites,2,Miticide spray,22.17,44.63,38.81,2.5,46.12,4.61,267.28,0.409,FIELD_015,North
2025-04-10,Rice,None,0,No action needed,25.9,57.12,2.68,0.0,0.0,0.0,0.0,0.556,FIELD_021,East
2024-03-01,Vegetables,Aphids,3,Neem oil spray,27.29,87.93,47.42,2.3,58.85,8.83,642.99,0.7,FIELD_052,East
2025-10-04,Wheat,Mites,2,Miticide spray,18.95,64.62,21.4,1.0,22.61,2.26,80.52,0.484,FIELD_017,North
2025-01-18,Fruits,Mites,2,Miticide spray,23.13,80.29,236.23,2.7,57.92,5.79,378.72,0.651,FIELD_073,East
2024-09-09,Fruits,Whiteflies,2,Yellow sticky traps,31.62,52.32,7.48,1.7,38.18,3.82,271.75,0.535,FIELD_082,North
2026-02-18,Wheat,Whiteflies,2,Yellow sticky traps,27.37,71.38,176.02,4.9,34.2,3.42,112.58,0.782,FIELD_022,South
2025-07-10,Wheat,Aphids,3,Neem oil spray,36.82,66.27,26.55,1.0,42.78,6.42,337.57,0.665,FIELD_054,West
2024-07-06,Maize,Mites,2,Miticide spray,29.24,81.45,31.25,5.0,56.13,5.61,227.6,0.708,FIELD_048,West
2024-04-24,Rice,Borers,4,Systemic insecticide,24.61,61.46,73.61,1.0,31.87,6.37,491.65,0.561,FIELD_024,South
2024-08-07,Cotton,Caterpillars,4,Bt spray,20.27,51.09,3.86,6.1,32.7,6.54,368.92,0.527,FIELD_065,East
2025-11-10,Rice,Thrips,2,Spinosad,32.61,48.66,48.88,5.3,51.76,5.18,342.39,0.616,FIELD_040,East
2025-01-13,Rice,Locusts,5,Chemical pesticide,24.55,40.87,65.65,2.3,58.22,14.56,674.37,0.441,FIELD_065,North
2024-10-09,Fruits,Thrips,2,Spinosad,31.07,60.62,40.4,2.4,57.77,5.78,215.03,0.671,FIELD_078,North
2025-04-04,Vegetables,Caterpillars,4,Bt spray,22.28,82.78,86.0,1.5,39.14,7.83,261.98,0.741,FIELD_087,Central
2024-05-04,Maize,Aphids,3,Neem oil spray,21.82,78.96,30.02,0.2,17.73,2.66,166.16,0.594,FIELD_094,Central
2025-02-08,Vegetables,Aphids,3,Neem oil spray,30.9,87.76,37.83,7.6,31.59,4.74,319.27,0.679,FIELD_098,East
2025-09-07,Fruits,None,0,No action needed,11.91,41.77,148.46,0.0,0.0,0.0,0.0,0.521,FIELD_009,West
2024-08-12,Cotton,Caterpillars,4,Bt spray,23.54,67.43,17.63,15.2,19.81,3.96,119.0,0.547,FIELD_020,East
2024-11-20,Rice,Borers,4,Systemic insecticide,31.14,54.09,43.14,6.1,42.58,8.52,450.63,0.488,FIELD_011,North
2024-03-05,Cotton,None,0,No action needed,35.81,67.96,46.33,0.0,0.0,0.0,0.0,0.709,FIELD_024,West
2025-05-02,Wheat,Whiteflies,2,Yellow sticky traps,35.1,48.74,12.12,3.2,13.02,1.3,99.28,0.569,FIELD_048,Central
2025-11-30,Fruits,Beetles,3,Manual removal,12.44,67.61,94.63,3.6,39.71,5.96,252.87,0.479,FIELD_059,Central
2024-09-16,Maize,Whiteflies,2,Yellow sticky traps,27.49,61.59,187.39,0.7,39.2,3.92,166.01,0.781,FIELD_044,East
2025-11-18,Maize,None,0,No action needed,22.91,47.67,6.11,0.0,0.0,0.0,0.0,0.505,FIELD_076,East
2025-02-08,Vegetables,Locusts,5,Chemical pesticide,23.36,72.43,34.96,5.2,45.22,11.3,476.72,0.553,FIELD_055,East
2025-06-12,Rice,Beetles,3,Manual removal,21.63,52.93,103.14,3.6,8.86,1.33,89.66,0.64,FIELD_018,North
2024-10-12,Rice,Caterpillars,4,Bt spray,33.82,87.4,34.25,10.2,57.71,11.54,628.38,0.645,FIELD_071,East
2025-09-28,Vegetables,Thrips,2,Spinosad,18.01,47.66,55.71,11.6,41.08,4.11,281.69,0.46,FIELD_062,South
2024-07-19,Wheat,None,0,No action needed,33.77,55.34,65.23,0.0,0.0,0.0,0.0,0.688,FIELD_085,South
2026-01-27,Vegetables,Locusts,5,Chemical pesticide,24.44,87.15,1.43,13.5,50.83,12.71,456.94,0.608,FIELD_010,West
2025-08-27,Maize,Mites,2,Miticide spray,19.6,78.59,164.56,1.4,50.71,5.07,344.89,0.619,FIELD_100,North
2024-04-21,Fruits,Caterpillars,4,Bt spray,34.5,74.26,13.86,1.1,11.23,2.25,149.2,0.725,FIELD_034,South
2026-01-17,Fruits,Thrips,2,Spinosad,28.3,64.81,0.56,1.9,16.91,1.69,51.31,0.465,FIELD_043,West
2024-09-09,Rice,Whiteflies,2,Yellow sticky traps,14.98,68.15,94.72,33.8,43.91,4.39,151.57,0.548,FIELD_014,East
2025-02-13,Rice,Mites,2,Miticide spray,27.48,55.62,4.53,2.6,23.66,2.37,172.73,0.443,FIELD_093,East
2025-07-02,Rice,Aphids,3,Neem oil spray,42.72,88.32,144.74,1.5,6.91,1.04,55.44,0.887,FIELD_008,South
2025-05-08,Rice,Whiteflies,2,Yellow sticky traps,27.1,86.61,30.98,5.1,37.43,3.74,264.35,0.715,FIELD_003,North
2025-10-24,Rice,Whiteflies,2,Yellow sticky traps,30.56,63.03,44.36,8.1,12.35,1.24,53.1,0.534,FIELD_009,East
2024-12-12,Maize,Thrips,2,Spinosad,30.81,74.39,25.57,6.0,27.93,2.79,187.7,0.629,FIELD_024,North
2025-05-07,Cotton,Caterpillars,4,Bt spray,15.08,83.39,151.01,2.8,49.35,9.87,581.31,0.628,FIELD_083,West
2024-09-23,Maize,Aphids,3,Neem oil spray,26.05,49.42,43.84,0.9,45.1,6.77,207.5,0.615,FIELD_043,Central
2025-10-01,Cotton,Locusts,5,Chemical pesticide,26.82,59.24,9.02,0.0,55.49,13.87,734.9,0.594,FIELD_061,North
2024-04-14,Cotton,Locusts,5,Chemical pesticide,20.84,72.58,106.74,3.7,20.39,5.1,365.63,0.558,FIELD_007,East
2024-07-23,Cotton,Borers,4,Systemic insecticide,28.82,66.82,144.4,2.5,26.99,5.4,239.76,0.713,FIELD_080,West
2024-06-02,Cotton,None,0,No action needed,19.55,43.84,30.8,0.0,0.0,0.0,0.0,0.416,FIELD_090,South
2025-02-25,Fruits,Mites,2,Miticide spray,18.08,86.7,2.97,5.0,26.64,2.66,126.03,0.534,FIELD_076,West
2024-04-27,Wheat,Thrips,2,Spinosad,30.31,81.16,3.17,0.8,11.4,1.14,87.76,0.646,FIELD_009,South
2025-02-28,Cotton,Aphids,3,Neem oil spray,24.12,54.36,8.19,5.5,9.87,1.48,112.63,0.434,FIELD_089,West
2025-04-29,Cotton,Mites,2,Miticide spray,25.92,87.21,39.54,2.1,37.15,3.72,292.99,0.585,FIELD_022,West
2024-02-27,Rice,Mites,2,Miticide spray,16.1,83.39,54.78,7.8,25.27,2.53,132.73,0.539,FIELD_028,Central
