timestamp,irrigation_zone,irrigation_type,soil_moisture_pct,soil_temperature_c,soil_ph,soil_ec_ds_m,nitrogen_ppm,phosphorus_ppm,potassium_ppm,air_temperature_c,air_humidity_pct,wind_speed_kmh,solar_radiation_wm2,evapotranspiration_mm,irrigation_needed,recommended_water_mm,actual_water_used_mm
2025-08-09 14:35:04,Zone_B,Sprinkler,44.4,14.76,7.77,3.32,343.52,10.76,304.35,18.91,33.09,2.97,257.75,4.44,True,7.8,9.07
2025-02-25 21:35:04,Zone_C,Drip,50.37,2.04,6.71,2.16,247.97,83.54,121.3,10.9,78.26,8.87,866.13,11.67,False,0.0,0.0
2025-03-25 04:35:04,Zone_D,Drip,75.91,33.96,8.28,0.82,174.08,97.66,214.45,15.42,35.51,16.23,912.47,14.23,False,0.0,0.0
2025-04-29 02:35:04,Zone_D,Center_Pivot,66.45,21.44,8.13,1.57,175.5,29.44,170.94,39.56,44.02,2.08,721.34,19.42,False,0.0,0.0
2026-01-17 06:35:04,Zone_A,Drip,40.11,21.01,5.92,3.1,73.08,94.82,302.3,40.72,87.79,1.43,533.1,14.64,True,9.95,8.73
2025-11-21 22:35:04,Zone_D,Drip,39.57,26.79,5.86,1.29,142.43,76.44,239.11,20.65,38.18,4.65,861.79,15.55,True,10.21,10.02
2026-01-10 18:35:04,Zone_C,Center_Pivot,52.83,4.67,5.51,1.15,381.51,41.92,139.14,29.87,66.83,11.71,372.22,8.33,False,0.0,0.0
2025-11-24 14:35:04,Zone_A,Drip,25.62,23.51,7.61,2.45,198.94,67.41,115.07,27.77,79.04,2.69,779.27,16.67,True,17.19,19.34
2025-04-15 09:35:04,Zone_B,Drip,15.27,12.45,6.58,3.07,385.09,82.33,137.51,35.62,72.47,1.99,495.63,12.43,True,22.36,18.99
2025-11-23 15:35:04,Zone_A,Sprinkler,68.4,29.33,6.17,0.95,335.41,89.11,101.58,28.71,68.51,0.9,113.08,2.47,False,0.0,0.0
2025-12-30 02:35:04,Zone_A,Center_Pivot,47.96,22.92,6.79,1.49,148.52,33.68,112.75,30.71,33.99,7.08,383.82,8.74,False,0.0,0.0
2025-08-16 09:35:04,Zone_C,Center_Pivot,20.92,27.22,7.57,1.17,194.94,84.26,65.19,26.57,50.19,2.45,507.36,10.57,True,19.54,20.0
2025-06-03 04:35:04,Zone_B,Sprinkler,44.56,19.69,6.61,3.75,309.99,87.95,262.89,13.28,33.41,3.21,800.18,11.67,True,7.72,8.0
2025-08-18 16:35:04,Zone_D,Center_Pivot,63.1,29.3,7.93,2.03,109.28,81.64,243.34,32.07,45.47,2.49,367.86,8.61,False,0.0,0.0
2025-10-17 14:35:04,Zone_B,Drip,74.04,23.92,5.65,2.81,143.66,77.34,317.33,26.9,75.96,12.09,458.85,9.63,False,0.0,0.0
2025-12-17 09:35:04,Zone_D,Sprinkler,53.69,32.25,7.19,2.98,270.82,87.59,208.49,24.02,36.53,14.87,600.34,11.79,False,0.0,0.0
2025-05-05 07:35:04,Zone_D,Drip,64.8,16.41,8.35,3.06,131.03,99.62,349.96,43.3,47.37,21.06,655.64,18.8,False,0.0,0.0
2025-09-11 11:35:04,Zone_B,Center_Pivot,22.97,30.35,7.99,0.52,198.81,17.99,127.88,29.25,86.28,10.79,693.29,15.31,True,18.52,21.47
2025-06-23 14:35:04,Zone_A,Center_Pivot,32.14,26.18,7.7,0.8,172.14,14.38,95.15,34.27,46.29,4.41,783.89,19.16,True,13.93,11.75
2025-11-05 04:35:04,Zone_C,Drip,13.83,14.12,7.11,0.87,316.8,17.7,179.06,23.69,55.23,12.68,486.83,9.48,True,23.09,19.12
2025-11-21 16:35:04,Zone_D,Drip,48.04,14.81,7.33,0.93,198.86,24.93,132.1,37.43,68.46,7.0,380.36,9.86,False,0.0,0.0
2025-07-13 22:35:04,Zone_B,Center_Pivot,79.29,15.96,8.1,2.77,287.85,81.49,349.85,20.35,47.05,3.97,733.83,13.14,False,0.0,0.0
2025-12-19 02:35:04,Zone_C,Drip,20.24,13.2,6.48,3.01,257.39,74.43,203.71,14.01,87.33,3.68,643.19,9.6,True,19.88,18.28
2025-09-12 00:35:04,Zone_A,Center_Pivot,14.11,24.66,8.05,3.31,144.01,61.73,294.48,27.94,67.53,15.92,709.92,15.24,True,22.94,23.5
2025-03-18 20:35:04,Zone_C,Sprinkler,79.68,26.09,5.54,2.43,151.14,45.61,76.38,25.38,45.85,4.22,749.19,15.18,False,0.0,0.0
2025-02-24 15:35:04,Zone_C,Drip,73.72,27.63,5.57,3.63,258.16,86.12,126.56,18.62,52.38,0.51,170.98,2.92,False,0.0,0.0
2025-08-16 15:35:04,Zone_B,Drip,67.85,14.19,7.09,2.85,66.32,61.68,233.02,11.56,81.02,0.84,505.26,6.96,False,0.0,0.0
2025-11-15 02:35:04,Zone_C,Center_Pivot,43.19,18.82,5.74,2.6,281.68,62.42,196.96,35.03,42.79,3.87,132.48,3.29,True,8.4,8.63
2025-07-31 08:35:04,Zone_B,Sprinkler,44.24,21.04,5.57,3.16,108.68,59.0,114.45,28.0,62.37,4.35,695.54,14.95,True,7.88,7.48
2026-01-16 19:35:04,Zone_D,Sprinkler,14.28,30.21,7.08,1.38,194.71,58.62,76.3,27.73,64.09,0.58,260.07,5.56,True,22.86,21.88
2025-06-12 12:35:04,Zone_A,Center_Pivot,65.95,17.55,7.11,0.83,399.2,68.86,117.26,33.28,83.98,2.15,347.73,8.34,False,0.0,0.0
2025-09-27 11:35:04,Zone_B,Drip,30.82,17.81,7.45,3.82,335.44,83.0,282.22,24.84,51.41,1.06,382.92,7.66,True,14.59,12.68
2025-03-04 13:35:04,Zone_A,Center_Pivot,69.57,32.3,6.37,1.0,354.7,81.9,216.84,21.74,37.4,2.05,151.79,2.82,False,0.0,0.0
2025-04-07 14:35:04,Zone_A,Drip,72.87,23.15,8.33,2.68,268.07,84.96,258.03,8.93,59.15,0.65,547.0,6.86,False,0.0,0.0
2025-08-22 13:35:04,Zone_C,Drip,22.74,18.62,6.56,0.69,100.97,72.54,342.89,24.93,63.88,0.93,438.81,8.8,True,18.63,16.65
2025-07-28 02:35:04,Zone_B,Drip,13.35,22.7,5.95,3.11,109.95,28.59,230.47,33.58,55.59,11.26,637.04,15.36,True,23.33,20.36
2026-02-03 00:35:04,Zone_A,Sprinkler,43.23,27.41,6.46,1.85,282.97,56.71,72.13,40.33,62.92,3.03,833.44,22.74,True,8.39,7.09
2025-03-25 21:35:04,Zone_A,Center_Pivot,10.07,17.89,5.59,1.27,360.1,25.4,146.0,30.7,66.64,0.99,680.63,15.5,True,24.96,27.03
2025-10-23 17:35:04,Zone_B,Center_Pivot,26.17,20.38,7.6,3.35,62.84,58.29,127.21,16.64,54.96,3.76,761.72,12.31,True,16.91,13.8
2025-07-10 04:35:04,Zone_B,Drip,21.93,13.6,6.13,0.73,370.17,42.66,173.17,45.66,32.95,6.71,992.96,29.58,True,19.04,22.68
2025-03-22 15:35:04,Zone_D,Center_Pivot,31.78,21.22,6.66,3.41,327.13,52.74,184.23,29.85,88.11,2.63,875.55,19.58,True,14.11,15.5
2025-09-21 20:35:04,Zone_D,Sprinkler,17.48,22.77,5.73,0.98,135.52,59.8,118.68,20.71,53.75,2.18,456.67,8.26,True,21.26,24.91
2025-06-22 09:35:04,Zone_C,Sprinkler,77.88,20.86,8.05,3.3,174.18,77.56,343.69,19.35,41.64,16.61,793.71,13.84,False,0.0,0.0
2025-04-24 12:35:04,Zone_D,Drip,18.03,20.7,5.59,3.18,363.24,46.04,57.22,26.2,65.85,1.33,589.39,12.17,True,20.99,19.46
2025-04-26 17:35:04,Zone_B,Sprinkler,53.57,16.69,7.76,2.39,161.09,66.51,136.16,20.47,51.92,2.36,303.82,5.46,False,0.0,0.0
2025-06-20 18:35:04,Zone_D,Drip,40.86,20.08,5.8,2.63,228.8,71.1,230.13,7.25,88.89,7.35,968.94,11.39,True,9.57,9.67
2025-07-04 00:35:04,Zone_C,Sprinkler,29.7,4.19,6.78,1.9,333.97,76.7,243.16,46.4,68.7,2.34,494.48,14.9,True,15.15,13.04
2025-12-08 14:35:04,Zone_C,Sprinkler,50.53,17.77,5.51,2.87,264.04,79.32,274.81,24.02,30.18,0.91,393.3,7.72,False,0.0,0.0
2025-12-15 00:35:04,Zone_B,Sprinkler,14.31,24.51,6.87,3.51,128.36,58.18,308.5,12.59,33.63,10.2,409.58,5.84,True,22.85,26.13
2025-05-18 02:35:04,Zone_D,Drip,57.73,19.3,8.32,2.01,87.93,79.01,310.04,26.29,85.77,3.53,463.41,9.59,False,0.0,0.0
2025-07-02 15:35:04,Zone_B,Center_Pivot,50.84,15.42,7.12,3.39,348.71,21.81,90.18,9.4,41.05,4.54,282.53,3.61,False,0.0,0.0
2025-09-24 05:35:04,Zone_B,Center_Pivot,52.88,27.52,8.1,1.25,159.28,26.35,254.14,29.34,71.21,0.02,248.36,5.5,False,0.0,0.0
2025-08-21 16:35:04,Zone_B,Sprinkler,33.44,23.99,5.62,3.39,213.15,63.44,223.94,10.8,57.04,4.19,168.47,2.26,True,13.28,12.67
2026-01-15 15:35:04,Zone_B,Drip,59.69,11.3,7.2,2.17,236.7,96.26,95.0,17.72,66.99,0.16,682.47,11.38,False,0.0,0.0
2025-06-28 10:35:04,Zone_A,Center_Pivot,23.81,17.06,6.7,2.31,263.49,36.92,97.02,33.23,68.11,2.92,151.87,3.64,True,18.1,18.36
2025-12-14 09:35:04,Zone_B,Sprinkler,42.7,14.16,6.92,3.11,96.45,66.12,103.36,25.31,48.55,2.25,787.05,15.93,True,8.65,7.7
2025-09-20 12:35:04,Zone_B,Center_Pivot,28.46,25.06,7.02,1.61,327.1,60.63,149.11,30.81,48.89,3.06,953.79,21.76,True,15.77,16.68
2026-01-15 22:35:04,Zone_D,Drip,57.56,24.23,6.72,0.54,330.41,56.16,95.07,24.34,31.38,24.24,682.62,13.5,False,0.0,0.0
2025-04-02 20:35:04,Zone_C,Center_Pivot,42.61,17.63,7.44,1.79,396.39,19.77,123.84,22.88,54.21,7.98,799.3,15.26,True,8.7,7.81
2025-10-18 22:35:04,Zone_C,Sprinkler,35.29,20.73,6.0,3.72,332.8,24.86,197.23,19.24,87.5,2.64,503.28,8.75,True,12.36,11.57
2025-04-02 10:35:04,Zone_B,Drip,44.46,15.55,5.78,3.19,393.96,54.21,308.41,26.9,82.14,2.31,395.97,8.31,True,7.77,8.48
2026-01-02 18:35:04,Zone_B,Center_Pivot,73.74,18.5,6.57,3.08,161.09,86.68,202.78,33.55,47.56,1.69,805.54,19.42,False,0.0,0.0
2026-01-20 19:35:04,Zone_B,Sprinkler,18.73,20.88,8.03,3.27,322.74,70.7,199.83,31.98,53.39,4.35,574.27,13.42,True,20.64,19.41
2025-12-05 01:35:04,Zone_A,Drip,44.52,33.4,8.01,3.25,169.24,55.85,53.2,12.82,82.22,1.41,496.98,7.14,True,7.74,6.66
2025-04-23 23:35:04,Zone_C,Center_Pivot,57.47,5.01,7.11,1.09,321.47,33.94,234.51,32.12,83.96,0.2,448.78,10.51,False,0.0,0.0
2025-09-06 23:35:04,Zone_C,Sprinkler,19.44,20.02,6.14,2.87,240.12,83.52,275.92,32.24,88.48,0.47,172.25,4.05,True,20.28,23.58
2025-04-10 02:35:04,Zone_A,Sprinkler,76.9,13.41,6.61,3.22,319.78,29.84,165.17,2.29,42.75,0.24,150.51,1.42,False,0.0,0.0
2025-10-19 01:35:04,Zone_A,Center_Pivot,20.28,21.43,5.69,3.47,299.23,80.53,235.24,20.66,69.83,0.6,152.35,2.75,True,19.86,23.75
2025-12-20 07:35:04,Zone_D,Center_Pivot,36.11,19.81,6.9,2.84,388.05,11.27,196.27,28.49,89.76,0.65,211.35,4.59,True,11.95,9.97
2025-10-14 19:35:04,Zone_B,Drip,45.55,32.47,7.21,2.53,228.87,99.29,211.71,15.83,34.34,1.94,802.61,12.67,False,0.0,0.0
2025-05-28 03:35:04,Zone_C,Center_Pivot,53.99,26.23,6.83,0.57,396.53,50.91,79.28,27.3,62.92,4.46,607.9,12.87,False,0.0,0.0
2025-12-20 19:35:04,Zone_A,Drip,77.54,21.41,8.26,1.17,312.31,28.36,298.69,24.71,84.38,0.56,232.55,4.64,False,0.0,0.0
2025-08-14 23:35:04,Zone_C,Drip,74.77,19.25,8.09,1.03,303.45,17.53,190.15,12.56,73.74,0.33,283.81,4.04,False,0.0,0.0
2025-05-26 13:35:04,Zone_C,Drip,65.43,25.81,7.43,2.32,120.6,47.52,236.53,15.44,82.9,7.99,646.61,10.09,False,0.0,0.0
2025-05-27 15:35:04,Zone_C,Sprinkler,25.99,26.86,7.49,1.75,390.02,90.08,251.45,19.51,52.15,1.85,945.45,16.56,True,17.0,16.62
2025-09-01 02:35:04,Zone_B,Drip,66.0,21.9,7.46,0.8,278.4,29.36,251.16,32.16,36.06,3.42,568.92,13.34,False,0.0,0.0
2025-05-09 19:35:04,Zone_A,Sprinkler,43.85,28.42,7.62,2.71,366.54,61.81,154.5,33.09,33.55,3.84,304.97,7.28,True,8.08,7.71
2025-11-10 20:35:04,Zone_B,Center_Pivot,13.5,28.63,6.48,3.32,94.21,75.08,73.93,28.02,45.52,2.23,241.11,5.19,True,23.25,20.32
2026-02-14 08:35:04,Zone_A,Sprinkler,58.92,16.69,7.39,3.02,258.07,65.64,324.79,37.44,82.87,12.26,896.69,23.25,False,0.0,0.0
2025-11-08 21:35:04,Zone_B,Sprinkler,57.98,-3.06,7.81,3.73,80.82,88.91,304.9,4.53,35.26,5.34,974.7,10.21,False,0.0,0.0
2025-05-23 18:35:04,Zone_B,Sprinkler,69.62,21.23,7.95,1.43,186.59,22.7,137.47,9.46,84.12,5.71,706.53,9.04,False,0.0,0.0
2025-11-04 03:35:04,Zone_D,Center_Pivot,27.49,1.74,7.72,1.56,267.2,17.43,296.89,37.69,44.32,1.88,440.42,11.47,True,16.26,14.35
2026-01-18 09:35:04,Zone_D,Center_Pivot,66.62,35.56,5.51,2.9,64.71,89.89,318.96,29.79,36.86,5.69,701.33,15.66,False,0.0,0.0
2025-07-16 06:35:04,Zone_D,Drip,44.87,25.11,5.64,2.31,347.23,90.14,259.1,45.87,69.76,7.33,220.07,6.58,True,7.57,6.63
2026-01-11 23:35:04,Zone_B,Drip,44.0,11.42,7.53,3.09,144.8,38.16,127.2,22.95,46.72,2.27,496.98,9.51,True,8.0,7.95
2025-06-10 09:35:04,Zone_B,Drip,43.94,9.6,7.01,2.27,83.84,66.64,133.45,36.66,32.82,5.21,143.58,3.67,True,8.03,7.84
2026-02-09 17:35:04,Zone_A,Center_Pivot,53.48,22.02,6.45,2.22,118.5,49.42,311.92,25.97,38.17,3.78,658.73,13.53,False,0.0,0.0
2026-01-20 20:35:04,Zone_A,Center_Pivot,31.91,28.79,6.89,2.74,344.09,64.04,220.64,37.24,67.29,5.63,462.84,11.96,True,14.04,15.94
2025-05-06 16:35:04,Zone_B,Center_Pivot,74.67,28.99,7.73,1.98,223.61,61.31,331.72,27.75,68.88,3.55,211.06,4.51,False,0.0,0.0
2025-11-15 12:35:04,Zone_C,Center_Pivot,56.68,27.5,6.53,3.28,148.88,25.46,53.66,25.86,83.73,2.94,353.08,7.24,False,0.0,0.0
2025-05-05 22:35:04,Zone_D,Sprinkler,38.22,15.78,6.18,0.81,267.6,97.54,240.44,40.42,86.81,10.52,240.26,6.57,True,10.89,12.54
2025-07-08 16:35:04,Zone_C,Sprinkler,10.08,47.55,7.68,3.15,131.08,89.38,103.73,38.55,87.69,21.04,727.12,19.23,True,24.96,26.45
2025-06-12 02:35:04,Zone_D,Drip,78.54,27.63,6.72,1.09,94.72,73.03,118.7,12.28,65.96,1.36,508.44,7.18,False,0.0,0.0
2025-03-29 03:35:04,Zone_B,Center_Pivot,61.96,30.65,7.08,1.18,363.99,47.61,310.24,25.82,43.94,5.06,248.75,5.09,False,0.0,0.0
2025-07-23 11:35:04,Zone_D,Center_Pivot,15.6,20.43,7.16,0.85,325.64,36.34,153.3,25.37,45.14,0.6,550.3,11.15,True,22.2,21.73
2026-01-31 11:35:04,Zone_B,Sprinkler,47.76,16.07,6.74,2.57,163.1,27.23,231.89,27.27,73.11,6.94,393.05,8.32,False,0.0,0.0
2025-08-16 06:35:04,Zone_D,Center_Pivot,16.93,24.0,8.35,1.01,280.04,27.67,309.93,30.53,61.17,3.8,937.66,21.27,True,21.54,19.85
2025-09-24 14:35:04,Zone_B,Drip,53.33,19.01,6.08,1.2,281.38,35.78,125.31,15.27,78.48,3.21,441.99,6.86,False,0.0,0.0
2025-08-07 12:35:04,Zone_D,Sprinkler,67.06,32.86,6.46,3.87,373.28,84.12,113.83,24.51,73.65,8.51,427.05,8.48,False,0.0,0.0
2025-05-13 10:35:04,Zone_C,Drip,19.82,26.7,6.26,2.82,187.15,30.3,233.94,9.2,34.43,4.9,976.96,12.38,True,20.09,21.79
2025-07-06 07:35:04,Zone_C,Center_Pivot,32.97,22.52,7.09,1.82,68.27,34.3,295.49,34.31,45.58,2.66,670.59,16.4,True,13.52,12.34
2025-05-15 00:35:04,Zone_B,Sprinkler,66.83,7.03,7.16,2.41,53.49,68.36,114.78,34.27,63.55,11.29,273.06,6.67,False,0.0,0.0
2025-11-28 19:35:04,Zone_D,Sprinkler,28.91,21.89,8.11,2.41,173.37,91.52,209.68,17.63,88.42,6.94,920.2,15.3,True,15.54,16.47
2025-03-18 11:35:04,Zone_B,Sprinkler,79.26,39.62,5.9,3.78,167.24,69.85,158.16,28.98,83.11,0.58,911.33,20.01,False,0.0,0.0
2026-01-04 01:35:04,Zone_C,Drip,53.8,22.04,6.98,1.76,165.15,21.1,148.19,31.03,66.55,0.44,267.36,6.13,False,0.0,0.0
2025-03-15 07:35:04,Zone_D,Center_Pivot,70.2,20.44,5.51,3.02,347.79,89.16,320.06,21.93,54.22,4.1,709.98,13.24,False,0.0,0.0
2025-05-31 12:35:04,Zone_C,Center_Pivot,74.02,21.57,7.03,1.68,54.08,22.99,149.49,39.44,66.35,6.26,901.92,24.23,False,0.0,0.0
2025-06-18 01:35:04,Zone_D,Sprinkler,48.82,34.73,6.68,0.88,51.44,73.76,319.73,16.2,70.68,0.14,297.45,4.75,False,0.0,0.0
2025-05-14 07:35:04,Zone_A,Drip,76.25,30.1,7.92,3.69,203.72,48.71,56.93,33.94,86.23,0.7,505.6,12.28,False,0.0,0.0
2025-09-16 08:35:04,Zone_B,Sprinkler,52.0,24.78,7.21,2.37,250.56,83.61,62.77,26.3,75.61,0.95,790.52,16.36,False,0.0,0.0
2025-07-19 13:35:04,Zone_B,Drip,66.0,14.16,7.7,0.57,277.06,30.91,248.13,45.32,38.27,0.99,506.62,15.01,False,0.0,0.0
2025-05-25 16:35:04,Zone_C,Center_Pivot,47.1,36.46,5.66,1.18,51.28,60.95,257.2,11.39,59.02,3.09,483.16,6.62,False,0.0,0.0
2025-08-28 11:35:04,Zone_B,Drip,33.52,19.83,7.38,3.49,340.05,82.64,173.45,50.55,53.4,1.16,128.51,4.12,True,13.24,13.27
2026-02-13 12:35:04,Zone_B,Drip,78.23,24.42,6.39,0.93,142.33,58.08,237.22,41.05,51.96,0.55,336.64,9.3,False,0.0,0.0
2025-11-24 03:35:04,Zone_C,Drip,27.99,14.4,6.36,1.7,234.53,36.89,94.95,25.84,31.53,0.95,842.26,17.25,True,16.0,15.05
2025-08-22 03:35:04,Zone_C,Sprinkler,47.73,7.68,8.03,3.79,124.34,82.67,276.74,24.2,80.3,2.63,717.64,14.15,False,0.0,0.0
2025-03-28 19:35:04,Zone_C,Center_Pivot,23.3,21.16,7.12,3.97,207.83,69.92,185.74,27.9,34.54,3.56,844.08,18.1,True,18.35,14.98
2025-10-07 07:35:04,Zone_D,Center_Pivot,40.87,18.11,8.43,1.84,324.1,32.1,149.71,35.7,73.26,0.29,184.4,4.63,True,9.57,8.67
2025-11-22 09:35:04,Zone_B,Sprinkler,27.56,30.29,6.68,3.97,99.13,43.69,179.51,15.39,73.04,3.43,775.28,12.08,True,16.22,18.44
2025-05-24 18:35:04,Zone_D,Drip,30.25,21.69,5.73,1.54,331.02,45.0,77.98,39.1,68.3,9.5,219.57,5.86,True,14.88,15.13
2025-08-17 01:35:04,Zone_A,Sprinkler,24.54,14.49,5.52,1.74,158.29,70.15,314.03,7.32,36.32,3.3,349.01,4.12,True,17.73,21.19
2025-11-13 04:35:04,Zone_D,Sprinkler,64.62,19.6,5.83,3.25,220.48,68.26,222.46,16.27,40.96,0.07,883.2,14.12,False,0.0,0.0
2025-09-26 08:35:04,Zone_A,Drip,16.46,17.29,8.06,2.58,189.71,69.25,132.13,30.56,55.12,8.68,108.05,2.45,True,21.77,19.45
2025-04-03 07:35:04,Zone_A,Center_Pivot,61.89,15.73,8.45,2.87,179.98,41.58,206.81,30.12,32.17,6.27,161.56,3.63,False,0.0,0.0
2025-12-28 13:35:04,Zone_B,Sprinkler,55.71,25.57,8.45,0.74,59.88,29.12,111.51,18.6,49.17,12.86,714.76,12.21,False,0.0,0.0
2025-11-05 11:35:04,Zone_B,Center_Pivot,10.75,30.55,7.1,1.18,383.88,37.66,155.03,24.87,51.38,2.51,737.89,14.78,True,24.62,22.8
2025-11-14 00:35:04,Zone_A,Drip,42.55,22.46,8.34,1.51,335.75,29.71,93.41,7.71,35.47,19.53,613.37,7.34,True,8.72,8.77
2025-10-05 17:35:04,Zone_C,Center_Pivot,10.5,38.84,6.73,0.95,143.69,74.27,192.6,22.97,58.76,0.2,576.39,11.03,True,24.75,24.0
2025-11-10 00:35:04,Zone_C,Center_Pivot,71.57,33.49,8.31,2.48,60.42,19.14,340.05,9.33,63.13,1.05,610.98,7.78,False,0.0,0.0
2025-10-12 14:35:04,Zone_B,Drip,77.02,22.29,5.91,2.06,279.1,51.32,338.84,18.94,65.08,16.57,382.95,6.6,False,0.0,0.0
2025-06-12 08:35:04,Zone_A,Drip,11.48,15.73,7.77,2.38,125.87,65.21,53.44,31.04,50.08,7.68,774.3,17.75,True,24.26,27.08
2025-07-25 19:35:04,Zone_D,Drip,51.13,6.93,8.35,3.82,53.04,96.6,311.16,39.91,66.36,1.96,478.68,12.97,False,0.0,0.0
2025-08-25 18:35:04,Zone_A,Sprinkler,69.37,24.82,6.19,1.82,51.75,97.25,82.58,14.73,75.81,4.12,845.22,12.91,False,0.0,0.0
2025-04-30 04:35:04,Zone_C,Drip,46.1,22.31,7.35,3.72,140.31,42.66,249.5,26.74,38.47,8.29,632.68,13.23,False,0.0,0.0
2026-01-13 07:35:04,Zone_D,Center_Pivot,62.85,8.1,7.4,2.99,153.16,35.32,114.49,20.84,84.57,0.54,321.76,5.84,False,0.0,0.0
2025-09-27 10:35:04,Zone_C,Sprinkler,53.71,13.68,6.37,1.93,385.54,45.62,84.74,24.11,88.34,2.85,225.74,4.44,False,0.0,0.0
2025-05-20 10:35:04,Zone_D,Center_Pivot,52.77,26.87,6.43,1.34,359.01,27.45,277.03,33.92,31.38,2.72,986.43,23.95,False,0.0,0.0
2026-02-03 01:35:04,Zone_A,Sprinkler,54.37,30.97,6.56,3.79,132.23,38.8,256.62,14.37,77.72,4.3,360.35,5.44,False,0.0,0.0
2025-03-11 04:35:04,Zone_B,Sprinkler,50.12,21.7,6.94,3.11,246.01,50.89,288.38,33.34,58.5,12.19,375.61,9.02,False,0.0,0.0
2025-07-27 07:35:04,Zone_D,Sprinkler,12.35,24.47,8.28,0.76,368.05,94.93,276.3,21.6,75.67,0.01,300.43,5.56,True,23.82,21.1
2025-05-27 18:35:04,Zone_D,Center_Pivot,50.7,27.73,6.96,2.25,68.99,99.77,333.68,27.8,34.32,4.08,413.05,8.84,False,0.0,0.0
2025-07-23 18:35:04,Zone_B,Sprinkler,39.98,14.26,6.99,1.46,78.83,77.96,163.52,43.28,83.2,14.5,179.51,5.15,True,10.01,10.75
2026-02-16 03:35:04,Zone_C,Drip,67.41,11.17,6.35,2.12,140.64,90.62,64.71,36.62,36.76,4.66,692.5,17.69,False,0.0,0.0
2025-03-02 19:35:04,Zone_D,Center_Pivot,61.52,14.38,6.74,1.32,182.03,72.72,199.58,14.61,88.0,4.33,395.75,6.02,False,0.0,0.0
2025-11-03 01:35:04,Zone_C,Center_Pivot,22.73,26.36,7.83,1.55,329.57,93.86,251.81,24.31,60.71,0.73,171.7,3.39,True,18.64,16.54
2026-02-08 06:35:04,Zone_C,Sprinkler,56.43,22.93,6.81,2.7,68.23,98.22,256.98,12.96,73.3,0.08,171.52,2.48,False,0.0,0.0
2025-10-19 01:35:04,Zone_C,Center_Pivot,58.15,16.78,7.34,3.31,330.32,46.1,188.02,26.85,74.17,10.36,814.22,17.06,False,0.0,0.0
2025-05-03 20:35:04,Zone_B,Center_Pivot,51.73,29.01,7.23,3.72,276.76,44.38,342.31,37.93,86.98,7.58,129.48,3.39,False,0.0,0.0
2025-03-31 00:35:04,Zone_B,Sprinkler,61.0,11.18,7.19,1.35,119.72,69.99,183.01,14.14,33.18,2.92,782.84,11.74,False,0.0,0.0
2025-06-04 19:35:04,Zone_B,Drip,14.67,21.61,7.04,1.55,276.45,11.93,271.56,33.54,35.95,2.94,232.41,5.6,True,22.67,19.67
2025-11-14 00:35:04,Zone_C,Sprinkler,42.51,36.91,6.58,3.53,106.32,60.45,76.79,29.15,40.05,11.97,993.51,21.89,True,8.74,10.48
2025-11-03 00:35:04,Zone_D,Drip,66.03,16.88,5.77,0.69,306.41,58.64,248.18,16.01,64.81,0.06,387.79,6.15,False,0.0,0.0
2025-07-26 19:35:04,Zone_D,Center_Pivot,58.38,21.85,5.85,3.86,388.54,77.5,67.75,25.2,67.81,0.69,860.86,17.37,False,0.0,0.0
2025-10-29 09:35:04,Zone_D,Drip,31.22,11.13,7.68,2.26,297.04,38.77,163.05,23.92,83.79,1.47,912.72,17.87,True,14.39,11.95
2025-08-18 19:35:04,Zone_D,Drip,21.12,22.12,7.08,2.51,327.29,59.57,85.33,32.53,80.3,10.83,926.19,21.88,True,19.44,18.82
2025-10-11 02:35:04,Zone_B,Sprinkler,25.49,22.54,6.33,2.0,84.65,27.93,181.52,14.61,40.71,1.28,117.94,1.79,True,17.26,14.31
2025-08-31 19:35:04,Zone_D,Sprinkler,18.15,14.48,8.14,3.25,336.05,41.69,67.31,29.21,34.59,5.85,930.83,20.54,True,20.93,18.21
2025-05-23 22:35:04,Zone_A,Drip,70.5,32.55,7.59,0.72,261.34,53.5,300.98,36.42,55.69,3.56,622.43,15.84,False,0.0,0.0
2025-06-23 04:35:04,Zone_A,Sprinkler,51.07,12.79,6.25,1.94,266.91,50.91,287.49,21.55,64.5,2.1,547.42,10.11,False,0.0,0.0
2025-05-31 17:35:04,Zone_A,Center_Pivot,35.15,8.92,7.66,3.52,153.93,12.18,312.66,21.72,64.64,0.03,549.92,10.2,True,12.42,10.42
2026-01-17 13:35:04,Zone_D,Center_Pivot,57.17,28.9,6.69,3.73,342.76,77.72,181.4,25.71,54.86,2.51,146.51,2.99,False,0.0,0.0
2025-05-25 05:35:04,Zone_B,Center_Pivot,52.42,27.18,7.25,1.75,293.18,57.6,301.92,32.9,46.4,0.54,102.89,2.45,False,0.0,0.0
2025-05-31 20:35:04,Zone_D,Center_Pivot,62.01,17.0,8.02,2.17,211.46,71.61,240.4,26.41,44.32,5.17,872.38,18.1,False,0.0,0.0
2025-10-26 19:35:04,Zone_C,Sprinkler,37.42,19.71,7.32,3.14,388.67,65.08,184.37,23.63,86.11,0.99,737.56,14.34,True,11.29,10.51
2025-08-29 12:35:04,Zone_A,Drip,70.3,15.5,7.82,3.62,138.32,61.45,175.89,36.97,85.55,17.93,193.42,4.97,False,0.0,0.0
2025-06-18 13:35:04,Zone_A,Center_Pivot,48.41,30.75,7.84,1.5,232.69,44.04,155.95,25.92,73.86,4.57,279.03,5.73,False,0.0,0.0
